Fecha_Captura,Titular,Enlace
2026-01-19 08:53,Al menos 39 muertos por accidente de trenes de alta velocidad en España,https://cnnespanol.cnn.com/2026/01/18/mundo/accidente-descarrilamiento-trenes-alta-velocidad-muertos-espana-orix
2026-01-19 08:53,Llamado a la Tierra,https://www.cnn.com/interactive/llamado-a-la-tierra/#/
2026-01-19 08:53,Economía y Dinero,https://cnnespanol.cnn.com/economia
2026-01-19 08:53,Ciencia y Tecnología,https://cnnespanol.cnn.com/ciencia
